URL,Pathophysiological Process,Subject,Predicate,Object
https://www.mdpi.com/children/children-10-00648/article_deploy/html/images/children-10-00648-g001-550.jpg,Reactivation_of_Latent_Herpes-Viruses,COVID-19,leads_to,reactivation_of_latent_herpes-viruses
https://www.mdpi.com/children/children-10-00648/article_deploy/html/images/children-10-00648-g001-550.jpg,Reactivation_of_Latent_Herpes-Viruses,Reactivation_of_latent_herpes-viruses,includes,EBV
https://www.mdpi.com/children/children-10-00648/article_deploy/html/images/children-10-00648-g001-550.jpg,Neuroinflammation,COVID-19,results_in,neuroinflammation
https://www.mdpi.com/children/children-10-00648/article_deploy/html/images/children-10-00648-g001-550.jpg,Neuroinflammation,Neuroinflammation,involves,CSF_cytokines
https://www.mdpi.com/children/children-10-00648/article_deploy/html/images/children-10-00648-g001-550.jpg,Neuroinflammation,Neuroinflammation,includes,microglial_reactivity
https://www.mdpi.com/children/children-10-00648/article_deploy/html/images/children-10-00648-g001-550.jpg,Neuroinflammation,Neuroinflammation,causes,cortico-striatal_networks_disruptions
https://www.mdpi.com/children/children-10-00648/article_deploy/html/images/children-10-00648-g001-550.jpg,Pediatric_Acute-Onset_Neuropsychiatric_Syndrome,COVID-19,contributes_to,pediatric_acute-onset_neuropsychiatric_syndrome
https://www.mdpi.com/children/children-10-00648/article_deploy/html/images/children-10-00648-g001-550.jpg,Pediatric_Acute-Onset_Neuropsychiatric_Syndrome,Social_isolation,exacerbates,pediatric_acute-onset_neuropsychiatric_syndrome
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41380-023-02161-5/MediaObjects/41380_2023_2161_Fig2_HTML.png,EBV_Reactivation,SARS-CoV-2_infection,triggers,EBV_reactivation
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41380-023-02161-5/MediaObjects/41380_2023_2161_Fig2_HTML.png,EBV_Reactivation,EBV_reactivation,activates,lytic_EBV-infected_B_cell
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41380-023-02161-5/MediaObjects/41380_2023_2161_Fig2_HTML.png,EBV_Reactivation,lytic_EBV-infected_B_cell,produces,EBNA
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41380-023-02161-5/MediaObjects/41380_2023_2161_Fig2_HTML.png,EBV_Reactivation,EBNA,reactivates,latently_infected_resting_memory_B_cells
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41380-023-02161-5/MediaObjects/41380_2023_2161_Fig2_HTML.png,EBV_Reactivation,latently_infected_resting_memory_B_cells,transform_into,reactivated_EBV-infected_B_cell
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41380-023-02161-5/MediaObjects/41380_2023_2161_Fig2_HTML.png,Immune_Response,EBV-infected_B_cell,activates,cytotoxic_T_cell
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41380-023-02161-5/MediaObjects/41380_2023_2161_Fig2_HTML.png,Immune_Response,EBV-infected_B_cell,activates,NK_cell
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41380-023-02161-5/MediaObjects/41380_2023_2161_Fig2_HTML.png,Immune_Response,LMP-1,stimulates,cytotoxic_T_cell
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41380-023-02161-5/MediaObjects/41380_2023_2161_Fig2_HTML.png,Immune_Response,LMP-2,stimulates,NK_cell
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41380-023-02161-5/MediaObjects/41380_2023_2161_Fig2_HTML.png,Long_COVID_Symptoms,EBV_reactivation,leads_to,fatigue
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41380-023-02161-5/MediaObjects/41380_2023_2161_Fig2_HTML.png,Long_COVID_Symptoms,EBV_reactivation,leads_to,depression
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41380-023-02161-5/MediaObjects/41380_2023_2161_Fig2_HTML.png,Long_COVID_Symptoms,EBV_reactivation,leads_to,insomnia
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41380-023-02161-5/MediaObjects/41380_2023_2161_Fig3_HTML.png,Dysbiosis_of_gut_microbiome,Dysbiosis_of_gut_microbiome,leads_to,inflammation
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41380-023-02161-5/MediaObjects/41380_2023_2161_Fig3_HTML.png,Inflammation,Inflammation,affects,gut-brain_axis
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41380-023-02161-5/MediaObjects/41380_2023_2161_Fig3_HTML.png,Gut-brain_axis,Gut-brain_axis,influences,neurological_and_psychiatric_symptoms
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41380-023-02161-5/MediaObjects/41380_2023_2161_Fig3_HTML.png,Vagus_nerve_stimulation,VNS,modulates,vagus_nerve
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41380-023-02161-5/MediaObjects/41380_2023_2161_Fig3_HTML.png,Fecal_microbiota_transplantation,Fecal_microbiota_transplantation,restores,healthy_microbiota
https://psychscenehub.com/wp-content/uploads/2022/10/Pathophysiology-of-Dopamine-Dysfunction-in-Long-Covid-.png,Cytokine_Effects_on_DA_Pathways,Cytokines,affect,DA_pathways
https://psychscenehub.com/wp-content/uploads/2022/10/Pathophysiology-of-Dopamine-Dysfunction-in-Long-Covid-.png,Cytokine_Effects_on_DA_Pathways,Cytokines,inhibit,corticostriatal_circuits
https://psychscenehub.com/wp-content/uploads/2022/10/Pathophysiology-of-Dopamine-Dysfunction-in-Long-Covid-.png,Cytokine_Effects_on_DA_Pathways,Corticostriatal_circuits,involve,basal_ganglia
https://psychscenehub.com/wp-content/uploads/2022/10/Pathophysiology-of-Dopamine-Dysfunction-in-Long-Covid-.png,Cytokine_Effects_on_DA_Pathways,Corticostriatal_circuits,involve,ventromedial_prefrontal_cortex
https://psychscenehub.com/wp-content/uploads/2022/10/Pathophysiology-of-Dopamine-Dysfunction-in-Long-Covid-.png,Cytokine_Effects_on_DA_Pathways,Corticostriatal_circuits,involve,subgenual_and_dorsal_anterior_cingulate_cortex
https://psychscenehub.com/wp-content/uploads/2022/10/Pathophysiology-of-Dopamine-Dysfunction-in-Long-Covid-.png,Cytokine_Effects_on_DA_Pathways,Corticostriatal_circuits,affect,reward_motivation_and_hedonic_drive
https://psychscenehub.com/wp-content/uploads/2022/10/Pathophysiology-of-Dopamine-Dysfunction-in-Long-Covid-.png,Inflammatory_Cytokines_and_Dopamine,Inflammatory_cytokines,decrease,VMAT2_expression_or_function
https://psychscenehub.com/wp-content/uploads/2022/10/Pathophysiology-of-Dopamine-Dysfunction-in-Long-Covid-.png,Inflammatory_Cytokines_and_Dopamine,Inflammatory_cytokines,increase,DAT_expression_or_function
https://psychscenehub.com/wp-content/uploads/2022/10/Pathophysiology-of-Dopamine-Dysfunction-in-Long-Covid-.png,Inflammatory_Cytokines_and_Dopamine,Decreased_VMAT2,reduces,dopamine_levels
https://psychscenehub.com/wp-content/uploads/2022/10/Pathophysiology-of-Dopamine-Dysfunction-in-Long-Covid-.png,Inflammatory_Cytokines_and_Dopamine,Reduced_dopamine_levels,associate_with,reduced_mesocorticolimbic_connectivity
https://psychscenehub.com/wp-content/uploads/2022/10/Pathophysiology-of-Dopamine-Dysfunction-in-Long-Covid-.png,Inflammatory_Cytokines_and_Dopamine,Reduced_mesocorticolimbic_connectivity,results_in,anhedonia
https://psychscenehub.com/wp-content/uploads/2022/10/Pathophysiology-of-Dopamine-Dysfunction-in-Long-Covid-.png,Inflammatory_Cytokines_and_Dopamine,Reduced_mesocorticolimbic_connectivity,results_in,reduced_cognitive_capacity
https://psychscenehub.com/wp-content/uploads/2022/10/Pathophysiology-of-Dopamine-Dysfunction-in-Long-Covid-.png,Inflammatory_Cytokines_and_Dopamine,Reduced_mesocorticolimbic_connectivity,results_in,fatigue
https://psychscenehub.com/wp-content/uploads/2022/10/Pathophysiology-of-Dopamine-Dysfunction-in-Long-Covid-.png,ANS_and_Endothelial_Dysfunction,ANS_dysfunction,associates_with,nociception
https://psychscenehub.com/wp-content/uploads/2022/10/Pathophysiology-of-Dopamine-Dysfunction-in-Long-Covid-.png,ANS_and_Endothelial_Dysfunction,Endothelial_dysfunction,associates_with,nociception
https://www.pasteur.fr/sites/default/files/styles/media-wide/public/image_en_lledo.jpg?itok=iTf_yBn2,Cilia_Loss,Cilia_loss,associated_with,anosmia_in_SARS-CoV-2_infected_hamsters
https://www.pasteur.fr/sites/default/files/styles/media-wide/public/image_en_lledo.jpg?itok=iTf_yBn2,OSN_Infection,SARS-CoV-2,infects,OSN
https://www.pasteur.fr/sites/default/files/styles/media-wide/public/image_en_lledo.jpg?itok=iTf_yBn2,Sustentacular_Cell_Infection,SARS-CoV-2,infects,sustentacular_cells
https://www.pasteur.fr/sites/default/files/styles/media-wide/public/image_en_lledo.jpg?itok=iTf_yBn2,Immune_Cell_Infection,SARS-CoV-2,infects,immune_cells
https://www.pasteur.fr/sites/default/files/styles/media-wide/public/image_en_lledo.jpg?itok=iTf_yBn2,Olfactory_Neuron_Axon_Infection,SARS-CoV-2,infects,olfactory_neuron_axons
https://www.pasteur.fr/sites/default/files/styles/media-wide/public/image_en_lledo.jpg?itok=iTf_yBn2,Olfactory_Inflammation,SARS-CoV-2_infection,causes,olfactory_inflammation
https://www.pasteur.fr/sites/default/files/styles/media-wide/public/image_en_lledo.jpg?itok=iTf_yBn2,Olfactory_Function_Loss,Acute_olfactory_function_loss,occurs_in,COVID-19_patients
https://www.pasteur.fr/sites/default/files/styles/media-wide/public/image_en_lledo.jpg?itok=iTf_yBn2,Persistent_Olfactory_Function_Loss,Persistent_olfactory_function_loss,occurs_after,COVID-19
https://c8.alamy.com/comp/2D85R28/ways-of-spreading-coronavirus-infection-olfactory-transmission-of-covid-19-ophthalmic-viremia-coronavirus-vector-illustration-on-isolated-2D85R28.jpg,Ophthalmic_Route,SARS-CoV-2,infects,n._opticus
https://c8.alamy.com/comp/2D85R28/ways-of-spreading-coronavirus-infection-olfactory-transmission-of-covid-19-ophthalmic-viremia-coronavirus-vector-illustration-on-isolated-2D85R28.jpg,Ophthalmic_Route,Perineural_fluid,enters,brain
https://c8.alamy.com/comp/2D85R28/ways-of-spreading-coronavirus-infection-olfactory-transmission-of-covid-19-ophthalmic-viremia-coronavirus-vector-illustration-on-isolated-2D85R28.jpg,Olfactory_Route,SARS-CoV-2,infects,cells_of_olfactory_epithelium
https://c8.alamy.com/comp/2D85R28/ways-of-spreading-coronavirus-infection-olfactory-transmission-of-covid-19-ophthalmic-viremia-coronavirus-vector-illustration-on-isolated-2D85R28.jpg,Viremia,SARS-CoV-2,enters,general_bloodstream
https://c8.alamy.com/comp/2D85R28/ways-of-spreading-coronavirus-infection-olfactory-transmission-of-covid-19-ophthalmic-viremia-coronavirus-vector-illustration-on-isolated-2D85R28.jpg,Viremia,Bloodstream,enters,lungs
https://c8.alamy.com/comp/2D85R28/ways-of-spreading-coronavirus-infection-olfactory-transmission-of-covid-19-ophthalmic-viremia-coronavirus-vector-illustration-on-isolated-2D85R28.jpg,Viremia,Bloodstream,enters,intestines
https://c8.alamy.com/comp/2D85R28/ways-of-spreading-coronavirus-infection-olfactory-transmission-of-covid-19-ophthalmic-viremia-coronavirus-vector-illustration-on-isolated-2D85R28.jpg,Viremia,Bloodstream,enters,heart
https://c8.alamy.com/comp/2D85R28/ways-of-spreading-coronavirus-infection-olfactory-transmission-of-covid-19-ophthalmic-viremia-coronavirus-vector-illustration-on-isolated-2D85R28.jpg,Viremia,Bloodstream,enters,testes
https://c8.alamy.com/comp/2D85R28/ways-of-spreading-coronavirus-infection-olfactory-transmission-of-covid-19-ophthalmic-viremia-coronavirus-vector-illustration-on-isolated-2D85R28.jpg,Viremia,Bloodstream,enters,kidneys
https://c8.alamy.com/comp/2D85R28/ways-of-spreading-coronavirus-infection-olfactory-transmission-of-covid-19-ophthalmic-viremia-coronavirus-vector-illustration-on-isolated-2D85R28.jpg,Viremia,Bloodstream,enters,brain
https://c8.alamy.com/comp/2D85R28/ways-of-spreading-coronavirus-infection-olfactory-transmission-of-covid-19-ophthalmic-viremia-coronavirus-vector-illustration-on-isolated-2D85R28.jpg,Viremia,Bloodstream,enters,liver
https://www.frontiersin.org/files/Articles/843850/fpubh-10-843850-HTML/image_m/fpubh-10-843850-g001.jpg,Direct_Infection_of_Epithelial_Cells,SARS-CoV-2,directly_infect,nasal_and_olfactory_epithelial_cells
https://www.frontiersin.org/files/Articles/843850/fpubh-10-843850-HTML/image_m/fpubh-10-843850-g001.jpg,Spread_Down_Olfactory_Nerve,SARS-CoV-2,spread_down,olfactory_nerve
https://www.frontiersin.org/files/Articles/843850/fpubh-10-843850-HTML/image_m/fpubh-10-843850-g001.jpg,Infection_of_Olfactory_Bulb,SARS-CoV-2,infect,olfactory_bulb_through_cribriform_plate
https://www.mdpi.com/viruses/viruses-13-02225/article_deploy/html/images/viruses-13-02225-g002.png,Microvascular_Thrombosis,SARS-CoV-2_infection,causes,microvascular_thrombosis
https://www.mdpi.com/viruses/viruses-13-02225/article_deploy/html/images/viruses-13-02225-g002.png,Endothelium_and_Pericyte_Infection/Damage,SARS-CoV-2_infection,damages,endothelium_and_pericytes
https://www.mdpi.com/viruses/viruses-13-02225/article_deploy/html/images/viruses-13-02225-g002.png,Microglia_Activation,SARS-CoV-2_infection,triggers,microglia_activation
https://www.mdpi.com/viruses/viruses-13-02225/article_deploy/html/images/viruses-13-02225-g002.png,Astrogliosis,SARS-CoV-2_infection,induces,astrogliosis
https://www.mdpi.com/viruses/viruses-13-02225/article_deploy/html/images/viruses-13-02225-g002.png,Olfactory_Sustentacular_Cell_Infection,SARS-CoV-2,infects,olfactory_sustentacular_cells
https://www.mdpi.com/viruses/viruses-13-02225/article_deploy/html/images/viruses-13-02225-g002.png,Olfactory_Epithelium_Structural_Damage,SARS-CoV-2_infection,causes,olfactory_epithelium_structural_damage
https://www.mdpi.com/viruses/viruses-13-02225/article_deploy/html/images/viruses-13-02225-g002.png,Olfactory_Receptor_Neuron_Damage,Inflammation,damages,olfactory_receptor_neurons
https://www.mdpi.com/viruses/viruses-13-02225/article_deploy/html/images/viruses-13-02225-g002.png,Anterograde_and_Trans-synaptic_Degeneration,SARS-CoV-2_infection,causes,anterograde_and_trans-synaptic_degeneration
https://www.mdpi.com/viruses/viruses-13-02225/article_deploy/html/images/viruses-13-02225-g002.png,Anterograde_Signaling_and_Transport,Pathogenic_molecules,transported,from_OE_to_OB
https://pub.mdpi-res.com/diagnostics/diagnostics-14-00359/article_deploy/html/images/diagnostics-14-00359-g001-550.jpg?1707294875,OE_Cells_Infection_and_Damage,SARS-CoV-2,infects,olfactory_epithelium_cells
https://pub.mdpi-res.com/diagnostics/diagnostics-14-00359/article_deploy/html/images/diagnostics-14-00359-g001-550.jpg?1707294875,OE_Cells_Infection_and_Damage,Olfactory_epithelium_cells,undergo,damage
https://pub.mdpi-res.com/diagnostics/diagnostics-14-00359/article_deploy/html/images/diagnostics-14-00359-g001-550.jpg?1707294875,Transcellular_Transport_of_Viral_Particles,Viral_particles,transport,transcellularly
https://pub.mdpi-res.com/diagnostics/diagnostics-14-00359/article_deploy/html/images/diagnostics-14-00359-g001-550.jpg?1707294875,Transcellular_Transport_of_Viral_Particles,Transcellular_transport,occurs,across_cribriform_plate
https://pub.mdpi-res.com/diagnostics/diagnostics-14-00359/article_deploy/html/images/diagnostics-14-00359-g001-550.jpg?1707294875,Neuroinflammation,SARS-CoV-2,induces,neuroinflammation
https://pub.mdpi-res.com/diagnostics/diagnostics-14-00359/article_deploy/html/images/diagnostics-14-00359-g001-550.jpg?1707294875,Neuroinflammation,Neuroinflammation,occurs,in_olfactory_bulb
https://pub.mdpi-res.com/diagnostics/diagnostics-14-00359/article_deploy/html/images/diagnostics-14-00359-g001-550.jpg?1707294875,Transcribriform_Migration,Cytokines_and/or_virions,migrate,transcribriform
https://pub.mdpi-res.com/diagnostics/diagnostics-14-00359/article_deploy/html/images/diagnostics-14-00359-g001-550.jpg?1707294875,Transcribriform_Migration,Migration,leads_to,olfactory_bulb_involvement
https://www.frontiersin.org/files/Articles/765965/fimmu-12-765965-HTML-r1/image_m/fimmu-12-765965-g001.jpg,Alveolitis,SARS-CoV-2,binds_to,ACE2_receptor
https://www.frontiersin.org/files/Articles/765965/fimmu-12-765965-HTML-r1/image_m/fimmu-12-765965-g001.jpg,Alveolitis,SARS-CoV-2_infection,causes,alveolitis
https://www.frontiersin.org/files/Articles/765965/fimmu-12-765965-HTML-r1/image_m/fimmu-12-765965-g001.jpg,Dysbiosis,Dysbiosis,potentiated_by,circulatory_cytokines
https://www.frontiersin.org/files/Articles/765965/fimmu-12-765965-HTML-r1/image_m/fimmu-12-765965-g001.jpg,Dysbiosis,SARS-CoV-2,leaks_into,gut
https://www.frontiersin.org/files/Articles/765965/fimmu-12-765965-HTML-r1/image_m/fimmu-12-765965-g001.jpg,Dysbiosis,SARS-CoV-2,binds_to,enterocytes
https://www.frontiersin.org/files/Articles/765965/fimmu-12-765965-HTML-r1/image_m/fimmu-12-765965-g001.jpg,Leaky_Gut,Leaky_gut,increases,translocation_of_bacterial_products_and_toxins
https://www.frontiersin.org/files/Articles/765965/fimmu-12-765965-HTML-r1/image_m/fimmu-12-765965-g001.jpg,Leaky_Gut,Leaky_gut,amplifies,pro-inflammatory_cytokines
https://www.frontiersin.org/files/Articles/765965/fimmu-12-765965-HTML-r1/image_m/fimmu-12-765965-g001.jpg,Multi-organ_Dysfunction,Cytokine_storm,precipitates,multi-organ_dysfunction
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-020-01767-6/MediaObjects/12031_2020_1767_Fig1_HTML.png,Microglial_Activation,SARS-CoV-2,induces,microglial_activation
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-020-01767-6/MediaObjects/12031_2020_1767_Fig1_HTML.png,Maladaptive_Cytokine_Profile,SARS-CoV-2,causes,maladaptive_cytokine_profile
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-020-01767-6/MediaObjects/12031_2020_1767_Fig1_HTML.png,Adaptive_Autoimmunity,SARS-CoV-2,triggers,adaptive_autoimmunity
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-020-01767-6/MediaObjects/12031_2020_1767_Fig1_HTML.png,Hypoxia,SARS-CoV-2,leads_to,hypoxia
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-020-01767-6/MediaObjects/12031_2020_1767_Fig1_HTML.png,Micro_and_Macrovascular_Thrombosis,SARS-CoV-2,results_in,micro_and_macrovascular_thrombosis
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-020-01767-6/MediaObjects/12031_2020_1767_Fig1_HTML.png,Hypotension,SARS-CoV-2,causes,hypotension
https://pub.mdpi-res.com/ijms/ijms-25-07169/article_deploy/html/images/ijms-25-07169-ag.png?1720701703,SG_assembly,NCAP,initiates,SG_assembly
https://pub.mdpi-res.com/ijms/ijms-25-07169/article_deploy/html/images/ijms-25-07169-ag.png?1720701703,SG_assembly,SG_assembly,includes,SG_core
https://pub.mdpi-res.com/ijms/ijms-25-07169/article_deploy/html/images/ijms-25-07169-ag.png?1720701703,SG_assembly,SG_core,contains,G3BP1
https://pub.mdpi-res.com/ijms/ijms-25-07169/article_deploy/html/images/ijms-25-07169-ag.png?1720701703,Recruitment_of_Tau,SG_assembly,leads_to,recruitment_of_Tau
https://pub.mdpi-res.com/ijms/ijms-25-07169/article_deploy/html/images/ijms-25-07169-ag.png?1720701703,Recruitment_of_Tau,recruitment_of_Tau,causes,pathological_aggregation
https://pub.mdpi-res.com/ijms/ijms-25-07169/article_deploy/html/images/ijms-25-07169-ag.png?1720701703,Post-translational_modifications_of_Tau,pathological_aggregation,results_in,Post-translational_modifications_of_Tau
https://pub.mdpi-res.com/ijms/ijms-25-07169/article_deploy/html/images/ijms-25-07169-ag.png?1720701703,Post-translational_modifications_of_Tau,Post-translational_modifications_of_Tau,forms,Tau_toxic_aggregate
https://pub.mdpi-res.com/ijms/ijms-25-07169/article_deploy/html/images/ijms-25-07169-ag.png?1720701703,SG_disassembly,SG_disassembly,involves,SUMO2
https://pub.mdpi-res.com/ijms/ijms-25-07169/article_deploy/html/images/ijms-25-07169-ag.png?1720701703,SG_disassembly,SG_disassembly,releases,mRNA
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs13337-022-00793-9/MediaObjects/13337_2022_793_Fig4_HTML.png,Cardiovascular_System,SARS-CoV-2_infection,causes,arrhythmias
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs13337-022-00793-9/MediaObjects/13337_2022_793_Fig4_HTML.png,Cardiovascular_System,SARS-CoV-2_infection,causes,chest_pain
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs13337-022-00793-9/MediaObjects/13337_2022_793_Fig4_HTML.png,Cardiovascular_System,SARS-CoV-2_infection,causes,thromboembolism
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs13337-022-00793-9/MediaObjects/13337_2022_793_Fig4_HTML.png,Respiratory_System,SARS-CoV-2_infection,leads_to,pneumonia
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs13337-022-00793-9/MediaObjects/13337_2022_793_Fig4_HTML.png,Respiratory_System,SARS-CoV-2_infection,leads_to,dry_cough
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs13337-022-00793-9/MediaObjects/13337_2022_793_Fig4_HTML.png,Respiratory_System,SARS-CoV-2_infection,leads_to,fibrosis
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs13337-022-00793-9/MediaObjects/13337_2022_793_Fig4_HTML.png,Respiratory_System,SARS-CoV-2_infection,leads_to,cardiopulmonary_dysfunctions
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs13337-022-00793-9/MediaObjects/13337_2022_793_Fig4_HTML.png,Nervous_System,SARS-CoV-2_infection,causes,loss_of_smell_and_taste
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs13337-022-00793-9/MediaObjects/13337_2022_793_Fig4_HTML.png,Nervous_System,SARS-CoV-2_infection,causes,cognitive_impairment
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs13337-022-00793-9/MediaObjects/13337_2022_793_Fig4_HTML.png,Nervous_System,SARS-CoV-2_infection,causes,irritability
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs13337-022-00793-9/MediaObjects/13337_2022_793_Fig4_HTML.png,Nervous_System,SARS-CoV-2_infection,causes,causalgia
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs13337-022-00793-9/MediaObjects/13337_2022_793_Fig4_HTML.png,Nervous_System,SARS-CoV-2_infection,causes,neuralgia
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs13337-022-00793-9/MediaObjects/13337_2022_793_Fig4_HTML.png,Gastrointestinal_System,SARS-CoV-2_infection,causes,diarrhoea
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs13337-022-00793-9/MediaObjects/13337_2022_793_Fig4_HTML.png,Gastrointestinal_System,SARS-CoV-2_infection,causes,nausea
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs13337-022-00793-9/MediaObjects/13337_2022_793_Fig4_HTML.png,Gastrointestinal_System,SARS-CoV-2_infection,causes,microbiota_dysbiosis
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs13337-022-00793-9/MediaObjects/13337_2022_793_Fig4_HTML.png,Endocrinal_System,SARS-CoV-2_infection,causes,reversible_thyroiditis
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs13337-022-00793-9/MediaObjects/13337_2022_793_Fig4_HTML.png,Endocrinal_System,SARS-CoV-2_infection,causes,altered_hypothalamic-pituitary_axis
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs13337-022-00793-9/MediaObjects/13337_2022_793_Fig4_HTML.png,Endocrinal_System,SARS-CoV-2_infection,causes,male_infertility
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs13337-022-00793-9/MediaObjects/13337_2022_793_Fig4_HTML.png,Urogenital_System,SARS-CoV-2_infection,causes,reduced_urinary_output
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs13337-022-00793-9/MediaObjects/13337_2022_793_Fig4_HTML.png,Urogenital_System,SARS-CoV-2_infection,causes,increased_creatinine
https://lh4.googleusercontent.com/proxy/Xnzivs7F64LAqzFw7a-f4Y3GwYAxhmbOTDBoVAev6XQsd6YYEGJYjMf2ZYOmBvPAIVJUdlVMgmTrQyvZVMZmL0kc-zlpK5wPFOwckH-q7WoJvPFq6qIlVOe5Ko48mTh6Ay5Jw_KbK_v9IzzX7D9yILLxcR425_yN,Brain_Stroke,COVID-19,causes,brain_stroke
https://lh4.googleusercontent.com/proxy/Xnzivs7F64LAqzFw7a-f4Y3GwYAxhmbOTDBoVAev6XQsd6YYEGJYjMf2ZYOmBvPAIVJUdlVMgmTrQyvZVMZmL0kc-zlpK5wPFOwckH-q7WoJvPFq6qIlVOe5Ko48mTh6Ay5Jw_KbK_v9IzzX7D9yILLxcR425_yN,Neuroinflammation,COVID-19,induces,neuroinflammation
https://lh4.googleusercontent.com/proxy/Xnzivs7F64LAqzFw7a-f4Y3GwYAxhmbOTDBoVAev6XQsd6YYEGJYjMf2ZYOmBvPAIVJUdlVMgmTrQyvZVMZmL0kc-zlpK5wPFOwckH-q7WoJvPFq6qIlVOe5Ko48mTh6Ay5Jw_KbK_v9IzzX7D9yILLxcR425_yN,Cognitive_Impairment,COVID-19,leads_to,cognitive_impairment
https://lh4.googleusercontent.com/proxy/Xnzivs7F64LAqzFw7a-f4Y3GwYAxhmbOTDBoVAev6XQsd6YYEGJYjMf2ZYOmBvPAIVJUdlVMgmTrQyvZVMZmL0kc-zlpK5wPFOwckH-q7WoJvPFq6qIlVOe5Ko48mTh6Ay5Jw_KbK_v9IzzX7D9yILLxcR425_yN,Loss_of_Smell_and_Taste,COVID-19,results_in,loss_of_smell_and_taste
https://lh4.googleusercontent.com/proxy/Xnzivs7F64LAqzFw7a-f4Y3GwYAxhmbOTDBoVAev6XQsd6YYEGJYjMf2ZYOmBvPAIVJUdlVMgmTrQyvZVMZmL0kc-zlpK5wPFOwckH-q7WoJvPFq6qIlVOe5Ko48mTh6Ay5Jw_KbK_v9IzzX7D9yILLxcR425_yN,Depression/Headache,COVID-19,triggers,depression/headache
https://lh4.googleusercontent.com/proxy/Xnzivs7F64LAqzFw7a-f4Y3GwYAxhmbOTDBoVAev6XQsd6YYEGJYjMf2ZYOmBvPAIVJUdlVMgmTrQyvZVMZmL0kc-zlpK5wPFOwckH-q7WoJvPFq6qIlVOe5Ko48mTh6Ay5Jw_KbK_v9IzzX7D9yILLxcR425_yN,Anxiety_and_Confusion,COVID-19,causes,anxiety_and_confusion
https://lh4.googleusercontent.com/proxy/Xnzivs7F64LAqzFw7a-f4Y3GwYAxhmbOTDBoVAev6XQsd6YYEGJYjMf2ZYOmBvPAIVJUdlVMgmTrQyvZVMZmL0kc-zlpK5wPFOwckH-q7WoJvPFq6qIlVOe5Ko48mTh6Ay5Jw_KbK_v9IzzX7D9yILLxcR425_yN,Loss_of_Memory_and_Focus,COVID-19,leads_to,loss_of_memory_and_focus
